"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","Canonical Link Element 2","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.how-ma.com/mag/wp-content/uploads/ab2556a3998e0d13dabf56980cf21176_s.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","26275","26275","26275","10.065","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.021","Mon, 06 Apr 2026 07:24:12 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/uploads/ab2556a3998e0d13dabf56980cf21176_s.jpg","2026-04-13 12:12:39"
"https://www.how-ma.com/mag/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.024","Wed, 19 Nov 2025 09:11:54 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1","2026-04-13 12:12:39"
"https://www.how-ma.com/mag/sell/sales-negotiation/","text/html; charset=UTF-8","200","OK","Indexable","","買主と価格交渉する際に注意点と5つのチェックポイント | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","62","935","買主と物件価格の交渉をする際の3つの注意点と5つのチェクポイントについて解説します。値下げ交渉をされた時に、有利な条件を引き出すための価格交渉の方法も紹介します。","81","955","","0","0","","0","買主と価格交渉する際に注意点と5つのチェックポイント","26","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/sell/sales-negotiation/","https://www.how-ma.com/mag/sell/sales-negotiation/","","","","","","122047","28791","28791","11.029","","376","253","1.486","100.000","Very Easy","7.826","1","3","","21","4","0","1.690","82","35","0","5","4","0","","","","","fb7e9d7cc1198aaefc564ae03f2e3179","0.439","Mon, 06 Apr 2026 07:23:25 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/sell/sales-negotiation/","2026-04-13 12:12:38"
"https://www.how-ma.com/mag/wp-content/plugins/liquid-speech-balloon/css/block.css?ver=6.9.4","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.018","Mon, 06 Apr 2026 06:08:51 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/plugins/liquid-speech-balloon/css/block.css?ver=6.9.4","2026-04-13 12:12:39"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-38-2-768x390.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","361966","361966","361966","138.662","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.071","Mon, 06 Apr 2026 07:24:19 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-38-2-768x390.png","2026-04-13 12:12:39"
"https://www.how-ma.com/mag/sell/price-change/","text/html; charset=UTF-8","200","OK","Indexable","","2025年12月更新｜家がなかなか売れないとき…売出し価格変更のタイミングやポイント | HowMaマガジン","54","803","売れない期間が長引くと不動産会社は値下げを要求してきます。ただ何も考えず、言われるがまま売出し価格を値下げするのはおすすめできません。あなた自身もいつ価格変更するのか、どれくらい値下げするのかを考える必要があります。売出し価格変更のタイミングやポイントを知って、売却活動を成功させるために今から挽回していきましょう！","158","1841","ご自宅の売却活動で、なかなか売れないことってありますよね。売れない物件をどうしたら売れるようにするかノウハウをまとめました。","62","687","","0","2025年12月更新｜家がなかなか売れないとき…売出し価格変更のタイミングやポイント","42","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/sell/price-change/","https://www.how-ma.com/mag/sell/price-change/","","","","","","125805","31539","31539","12.082","","449","301","1.492","100.000","Very Easy","8.459","1","3","","21","3","0","1.270","80","34","0","5","5","0","","","","","4b130abd3877978835e3720336595d87","0.255","Mon, 06 Apr 2026 07:23:25 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/sell/price-change/","2026-04-13 12:12:39"
"https://www.how-ma.com/mag/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/css/table-of-contents/global.e90f6d47.css?ver=4.9.5.1","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","9","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.099","Mon, 06 Apr 2026 06:08:44 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/plugins/all-in-one-seo-pack/dist/Lite/assets/css/table-of-contents/global.e90f6d47.css?ver=4.9.5.1","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.057","Wed, 26 Nov 2025 00:29:27 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/wp-content/uploads/2018/05/21a42f360b0effb11804517fd783059f_s.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","96070","96070","96070","36.803","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.023","Wed, 14 Jan 2026 07:04:44 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/uploads/2018/05/21a42f360b0effb11804517fd783059f_s.jpg","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-39/","text/html; charset=UTF-8","200","OK","Indexable","","AI査定＋450万円で目黒のマンションを売却！不動産会社選びの正解が見えない不安をどう乗り越えたのか | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","86","1355","東急線エリアが大好きで中古マンションを購入してから6年、住み替えが必要になり売却を決断した小林様。AI査定で価格感をつかみ、一括査定で見積もりを比較して「誰に任せるべきか」「専任か一般か」「本当にこの会社を信じていいのか」を悩んだそう。そんな中で、自分なりの納得解を見つけるまでのリアルなプロセスを詳しく伺いました。","158","1806","","0","0","","0","AI査定＋450万円で目黒のマンションを売却！不動産会社選びの正解が見えない不安をどう乗り越えたのか","50","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-39/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-39/","","","","","","116123","29672","29672","11.367","","368","258","1.426","100.000","Very Easy","7.586","1","3","","23","6","0","2.530","69","30","0","2","2","0","","","","","4de60057567b762b34c510fc9b069566","0.276","Mon, 06 Apr 2026 07:23:22 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-39/","2026-04-13 12:12:39"
"https://www.how-ma.com/mag/wp-content/themes/the-thor/style.min.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.058","Mon, 01 Dec 2025 09:51:55 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/themes/the-thor/style.min.css","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-40-768x390.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","369504","369504","369504","141.550","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.059","Mon, 06 Apr 2026 07:24:19 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/uploads/completion-of-sale-interview-40-768x390.png","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/wp-content/plugins/shifter-algolia-search/assets/js/algolia-search.js?ver=1.0.0","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.021","Fri, 13 Mar 2026 07:30:45 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/plugins/shifter-algolia-search/assets/js/algolia-search.js?ver=1.0.0","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/category/money/","text/html; charset=UTF-8","200","OK","Indexable","","ローン・税金等 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","43","631","","0","0","","0","0","","0","ローン・税金等","7","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/category/money/","","https://www.how-ma.com/mag/category/money/page/2/","","","","","82196","19643","19643","7.525","","91","55","1.655","100.000","Very Easy","2.007","1","3","","140","81","0","34.180","42","26","0","2","2","0","","","","","b1ed7f5baf347b2fa77477849ab4ce23","0.057","Mon, 06 Apr 2026 07:23:21 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/category/money/","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/wp-content/themes/the-thor/js/smoothlink.min.js?ver=6.9.4","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.016","Mon, 06 Apr 2026 06:08:56 GMT","","","","","1.1","","","","","","https://www.how-ma.com/mag/wp-content/themes/the-thor/js/smoothlink.min.js?ver=6.9.4","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-43/","text/html; charset=UTF-8","200","OK","Indexable","","AI査定で不動産の出口を見極めた。10年保有の投資マンションを1ヶ月で売却できた50代投資家の決断 | HowMaマガジン","61","956","金利上昇を察知し、10年保有した投資用マンションを1ヶ月で売却。HowMaのAI査定を2018年から使い続けてきた田中様が語るのは、相場を知り続けることで最適な出口タイミングを逃さない投資戦略でした。","100","1124","","0","0","","0","AI査定で不動産の出口を見極めた。10年保有の投資マンションを1ヶ月で売却できた50代投資家の決断","49","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-43/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-43/","","","","","","104472","25801","25801","9.884","","222","163","1.362","100.000","Very Easy","5.477","1","3","","23","7","0","2.950","63","26","0","2","2","0","","","","","b75c3fb8b7828703e92adde1167e218b","0.395","Mon, 06 Apr 2026 07:23:22 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-43/","2026-04-13 12:12:39"
"https://www.how-ma.com/mag/page/3/","text/html; charset=UTF-8","200","OK","Indexable","","HowMaマガジン - 3ページ目","17","223","「家を売る」「いつか売る」「もしかしたら売る」に役立つ情報、不動産の相場レポートや売買契約の詳細、売却時の注意点などを中心に住まいの売買に関わる情報を発信。 - 3ページ目","86","993","AI査定のHowMaが運営、不動産売買ノウハウや最新情報をプロ視点で執筆するWebマガジン","45","511","","0","HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","33","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/page/3/","","https://www.how-ma.com/mag/page/4/","https://www.how-ma.com/mag/page/2/","","","","86350","20000","20000","7.662","","101","63","1.603","100.000","Very Easy","2.061","1","3","","7","5","0","2.110","54","31","0","2","2","0","","","","","777b7f392c8308750e3db9458b573219","0.031","Mon, 06 Apr 2026 07:23:24 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/page/3/","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/category/buy/","text/html; charset=UTF-8","200","OK","Indexable","","購入 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","38","556","","0","0","","0","0","","0","購入","2","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/category/buy/","","https://www.how-ma.com/mag/category/buy/page/2/","","","","","81844","19322","19322","7.402","","90","57","1.579","100.000","Very Easy","1.975","1","3","","142","81","0","34.180","43","27","0","2","2","0","","","","","c32779d570b91657fd88476d347f14cf","0.276","Mon, 06 Apr 2026 07:23:20 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/category/buy/","2026-04-13 12:12:40"
"https://www.how-ma.com/mag/interview/completion-of-sale-interview-38/","text/html; charset=UTF-8","200","OK","Indexable","","AI査定＋自宅の強みの正確なプレゼンで高額売却！20年住んだ篠山市の戸建てを査定額より数百万円高く売却できたリアル体験談 | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","96","1560","査定額のバラつきに悩んだ玉置様は、AI査定を判断軸にしながら、自宅の付加価値を言語化し、希望の2,200万円で売却を実現。不動産会社の査定を鵜呑みにせず、自分で価格を決めた実例から、あなたの売却判断のヒントが見つかります。","111","1313","","0","0","","0","AI査定＋自宅の強みの正確なプレゼンで高額売却！20年住んだ篠山市の戸建てを査定額より数百万円高く売却できたリアル体験談","60","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-38/","https://www.how-ma.com/mag/interview/completion-of-sale-interview-38/","","","","","","105493","26360","26360","10.098","","215","159","1.352","100.000","Very Easy","5.464","1","3","","21","6","0","2.530","64","28","0","2","2","0","","","","","a26a8bd7a838f83b0860ba28bfb6f7c2","0.347","Mon, 06 Apr 2026 07:23:22 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/interview/completion-of-sale-interview-38/","2026-04-13 12:12:40"
